,zipcode,address,price,size
996,91331,"13069 Pinney St, Pacoima, CA 91331",499975,1732
997,91331,"14074 Van Nuys Blvd APT 1, Arleta, CA 91331",310000,963
999,91331,"13118 Hoyt St, Pacoima, CA 91331",375000,764
1001,91331,"11384 Dronfield Ter # 36, Pacoima, CA 91331",349000,1729
1002,91331,"13971 Weidner St, Pacoima, CA 91331",679000,1600
1003,91331,"9541 Woodman Ave APT 5, Arleta, CA 91331",357900,1179
1004,91331,"12601 Van Nuys Blvd UNIT 144, Los Angeles, CA 91331",250000,816
1005,91331,"12601 Van Nuys Blvd UNIT 208, Los Angeles, CA 91331",265000,873
1008,91331,"9344 Stanwin Ave, Arleta, CA 91331",518000,1350
1009,91331,"12449 Sonoma Dr, Pacoima, CA 91331",499900,1861
1012,91331,"14000 Remington St, Arleta, CA 91331",650000,1212
1015,91331,"9744 Beachy Ave, Arleta, CA 91331",510000,1120
1016,91335,"6519 Tampa Ave, Reseda, CA 91335",499000,1440
1017,91335,"17816 Baltar St, Reseda, CA 91335",759000,1765
1018,91335,"6634 Wynne Ave, Reseda, CA 91335",529000,1043
1019,91335,"18560 Vanowen St UNIT 5, Los Angeles, CA 91335",349950,1172
1020,91335,"18406 Sylvan St, Tarzana, CA 91335",619900,1499
1021,91335,"7517 Darby Ave, Reseda, CA 91335",969000,2820
1022,91335,"19350 Sherman Way UNIT 303, Los Angeles, CA 91335",359950,862
1023,91335,"19350 Sherman Way UNIT 338, Los Angeles, CA 91335",335000,849
1024,91335,"19559 Valerio St, Reseda, CA 91335",637000,1851
1025,91335,"7435 Donna Ave, Reseda, CA 91335",599000,1366
1026,91335,"8224 Chimineas Ave, Reseda, CA 91335",599000,1372
1027,91335,"7943 Bothwell Rd, Reseda, CA 91335",599999,1775
1028,91335,"7523 Bovey Ave, Reseda, CA 91335",619950,1608
1029,91335,"19350 Sherman Way UNIT 324, Los Angeles, CA 91335",299000,619
1030,91335,"19031 Hamlin St UNIT 8, Los Angeles, CA 91335",469000,1156
1031,91335,"19407 Lorne St, Reseda, CA 91335",699900,1552
1032,91335,"17851 Burton St, Reseda, CA 91335",564500,1192
1033,91335,"7625 Reseda Blvd UNIT 204, Los Angeles, CA 91335",429900,1434
1034,91335,"6316 Wynne Ave, Tarzana, CA 91335",725000,1761
1035,91335,"6612 Nestle Ave, Reseda, CA 91335",524000,1511
1036,91335,"18021 Hatton St, Reseda, CA 91335",610000,1784
1037,91335,"7631 Reseda Blvd UNIT 44-Y, Los Angeles, CA 91335",344900,1108
1038,91335,"7555 Donna Ave, Reseda, CA 91335",590234,1264
1039,91335,"7818 Geyser Ave, Reseda, CA 91335",643693,1620
1040,91335,"6601 Jamieson Ave, Reseda, CA 91335",799900,1828
1041,91335,"6618 Jamieson Ave, Reseda, CA 91335",949000,1972
1042,91335,"6954 Tampa Ave, Reseda, CA 91335",525000,1258
1043,91335,"18656 Saticoy St, Reseda, CA 91335",699000,1705
1044,91335,"6506 Yolanda Ave, Reseda, CA 91335",790000,1620
1045,91335,"18329 Bassett St, Reseda, CA 91335",539950,1122
1046,91335,"7434 Nestle Ave, Reseda, CA 91335",760000,1884
1047,91335,"7942 N Keer Dr, Tarzana, CA 91335",750900,2141
1051,91335,"7537 Garden Grove Ave, Reseda, CA 91335",629300,1846
1053,91335,"18609 Arminta St, Reseda, CA 91335",785000,2488
1054,91335,"18424 Keswick St UNIT 20, Los Angeles, CA 91335",435500,1516
1055,91335,"6545 Reseda Blvd UNIT 17, Los Angeles, CA 91335",349000,967
1056,91340,"11960 Sproule Ave, San Fernando, CA 91340",507000,1025
1057,91340,"13428 Vaughn St, San Fernando, CA 91340",529990,1401
1058,91340,"315 Harps St, San Fernando, CA 91340",549985,1794
1059,91340,"1120 Warren St, San Fernando, CA 91340",485000,1054
1060,91340,"14550 San Fernando Mission Blvd, San Fernando, CA 91340",650000,2075
1061,91340,"10943 Laurel Canyon Blvd UNIT C13, Los Angeles, CA 91340",289000,841
1062,91340,"1808 4th St, San Fernando, CA 91340",505000,1184
1063,91340,"713 N Hagar St, San Fernando, CA 91340",799000,2658
1064,91340,"1037 Mott St, San Fernando, CA 91340",470000,770
1065,91340,"13313 Vaughn St, San Fernando, CA 91340",339000,836
1069,91340,"608 N Maclay Ave, San Fernando, CA 91340",1325000,2639
1070,91340,"12614 Cometa Ave, San Fernando, CA 91340",539900,1516
1073,91340,"1406 Pico St, San Fernando, CA 91340",469900,864
1075,91340,"1310 Omelveny Ave, San Fernando, CA 91340",465000,703
1076,91340,"12741 Borden Ave, San Fernando, CA 91340",649777,1680
1077,91340,"13023 Corcoran St, San Fernando, CA 91340",552316,1818
1083,91340,"1401 Glenoaks Blvd, San Fernando, CA 91340",495000,1690
1085,91343,"9521 Ruffner Ave, Northridge, CA 91343",679000,1462
1086,91343,"10109 Collett Ave, North Hills, CA 91343",664990,1609
1087,91343,"9810 Danube Ave, North Hills, CA 91343",649000,1616
1088,91343,"9232 Hayvenhurst Ave, North Hills, CA 91343",589950,1891
1089,91343,"8435 Columbus Ave UNIT 17, Los Angeles, CA 91343",349950,1250
1090,91343,"8614 Marklein Ave, North Hills, CA 91343",665000,1600
1091,91343,"8435 Columbus Ave UNIT 10, Los Angeles, CA 91343",370000,1250
1092,91343,"9834 Sepulveda Blvd UNIT 112, Los Angeles, CA 91343",324950,909
1093,91343,"8960 Orion Ave, North Hills, CA 91343",10000000,28742
1094,91343,"16241 Itasca St, North Hills, CA 91343",699000,1812
1095,91343,"1600 Septo, North Hills, CA 91343",615000,1635
1096,91343,"16816 Septo St, Granada Hills, CA 91343",765000,1968
1100,91343,"8533 Gothic Ave, North Hills, CA 91343",719000,1350
1104,91343,"9831 Sepulveda Blvd UNIT 28, Los Angeles, CA 91343",329950,914
1108,91343,"10118 Sophia Ave, North Hills, CA 91343",879000,3348
1109,91343,"16702 Rayen St, North Hills, CA 91343",604200,2119
1111,91343,"9422 Woodley Ave, North Hills, CA 91343",680270,1760
1113,91343,"14862 Gotham St, North Hills, CA 91343",565000,1617
1116,91343,"9714 Sepulveda Blvd UNIT 207, Los Angeles, CA 91343",340000,844
1117,91343,"9661 Kester Ave, North Hills, CA 91343",649000,1523
1121,91343,"8505 Columbus Ave UNIT 201, Los Angeles, CA 91343",238000,814
1123,91343,"8505 Columbus Ave UNIT 311, Los Angeles, CA 91343",249000,852
1125,91342,"12617 Haddon Ave, Sylmar, CA 91342",570000,1608
1126,91342,"13080 Dronfield Ave UNIT 81, Los Angeles, CA 91342",285000,860
1127,91342,"11701 Hunnewell Ave, Sylmar, CA 91342",574900,1326
1128,91342,"12807 N Watt Ln, Sylmar, CA",535900,1863
1129,91342,"12808 N Watt Ln, Sylmar, CA",440900,1285
1130,91342,"12792 Rajah St, Sylmar, CA 91342",545000,1274
1139,91342,"14201 Foothill Blvd UNIT 40, Los Angeles, CA 91342",350000,1172
1141,91342,"13889 Wallabi Ave, Sylmar, CA 91342",235000,7993
1142,91342,"14069 Carlton Ln, Sylmar, CA 91342",520000,2050
1144,91342,"13113 Mesa Verde Way, Sylmar, CA 91342",719950,3606
1145,91342,"13713 Deane Ln, Sylmar, CA 91342",499900,1706
1147,91342,"15092 Paddock St, Sylmar, CA 91342",619950,2065
1148,91342,"11803 Glamis St, Sylmar, CA 91342",695000,1632
1149,91342,"15455 Glenoaks Blvd SPC 159, Sylmar, CA 91342",248500,1738
1150,91342,"13825 Beaver St UNIT 48, Los Angeles, CA 91342",330000,1146
1151,91342,"13263 W Sevillana Way, Sylmar, CA",563990,1581
1152,91342,"13408 N Manzanillo Ln, Sylmar, CA",553990,1581
1153,91342,"13550 Foothill Blvd, Sylmar, CA 91342",410000,1323
1154,91342,"10430 Arnwood Rd, Sylmar, CA 91342",648000,1570
1155,91342,"13555 Herrick Ave, Sylmar, CA 91342",929000,2362
1156,91342,"13822 Tucker Ave, Sylmar, CA 91342",689999,1848
1157,91342,"12820 N Watt Ln # A, Sylmar, CA 91342",443900,1285
1159,91342,"13400 N Andalusia Ln, Sylmar, CA",558990,1553
1160,91342,"12401 Filmore St SPC 410, Sylmar, CA 91342",83000,1152
1161,91342,"11435 Veranda Dr, Kagel Canyon, CA 91342",85000,4948
1162,91342,"13691 Gavina Ave # 451, Sylmar, CA 91342",140000,1305
1163,91342,"13110 Hummingbird Ln, Sylmar, CA 91342",674999,2338
1169,91345,"14929 Simonds St, Mission Hills, CA 91345",575000,2206
1170,91345,"10020 Sepulveda Blvd APT 113, Los Angeles, CA 91345",389950,1177
1171,91345,"15050 Harvest St, Mission Hills, CA 91345",725000,2652
1173,91345,"15131 Tuba St, Mission Hills, CA 91345",635113,2032
1174,91345,"14366 Germain St, Mission Hills, CA 91345",546658,1477
1176,91345,"11066 Sharp Ave UNIT D, Los Angeles, CA 91345",404900,1269
1178,91345,"15120 Septo St, Mission Hills, CA 91345",594500,1291
1179,91345,"9958 Noble Ave, Mission Hills, CA 91345",749950,2300
1182,91345,"15049 Chatsworth St, Mission Hills, CA 91345",389900,951
1183,91345,"10508 Woodman Ave, Mission Hills, CA 91345",550000,1550
1185,91345,"15535 Tuba St, Mission Hills, CA 91345",599000,1484
1188,91345,"10011 Sepulveda Blvd, Mission Hills, CA 91345",849900,4084
1189,91345,"14650 Lassen St UNIT 14, Los Angeles, CA 91345",380527,1348
1190,91345,"14637 Kingsbury St, Mission Hills, CA 91345",550069,1624
1191,91345,"14915 Sandra St, Mission Hills, CA 91345",552708,1628
1194,91344,"17318 Horace St, Granada Hills, CA 91344",1199000,3650
1195,91344,"17321 Boswell Pl, Granada Hills, CA 91344",795000,2097
1196,91344,"11574 Yarmouth Ave, Granada Hills, CA 91344",1499950,5458
1197,91344,"17055 Halsey St, Granada Hills, CA 91344",785000,2077
1198,91344,"16442 Mckeever St, Granada Hills, CA 91344",525000,1596
1199,91344,"10636 Woodley Ave UNIT 42, Los Angeles, CA 91344",336000,812
1200,91344,"11152 Densmore Ave, Granada Hills, CA 91344",625000,1377
1201,91344,"10525 Louise Ave, Granada Hills, CA 91344",615000,981
1202,91344,"15766 Midwood Dr UNIT 3, Los Angeles, CA 91344",459000,1354
1203,91344,"12600 Jimeno Ave, Granada Hills, CA 91344",950000,2185
1205,91344,"17242 Horace St, Granada Hills, CA 91344",825000,1794
1206,91344,"15948 Harvest St, Granada Hills, CA 91344",825000,1782
1207,91344,"11217 Gothic Ave, Granada Hills, CA 91344",599950,1700
1208,91344,"16430 Mckeever St, Granada Hills, CA 91344",500000,1139
1209,91344,"17116 Goya St, Granada Hills, CA 91344",895000,2702
1211,91344,"17323 Tennyson Pl, Granada Hills, CA 91344",1270000,2886
1212,91344,"16857 San Fernando Mission Blvd UNIT 31, Los Angeles, CA 91344",424990,1228
1213,91344,"13043 Garris Ave, Granada Hills, CA 91344",845000,2357
1215,91344,"17730 Sidwell St, Granada Hills, CA 91344",1250000,3586
1216,91344,"16721 Los Alimos St, Granada Hills, CA 91344",643761,1585
1217,91344,"17212 Courbet St, Granada Hills, CA 91344",899000,2752
1225,91344,"12009 Longacre Ave, Granada Hills, CA 91344",11589000,10492
1226,91344,"12042 Creekview Rd, Granada Hills, CA 91344",1377873,4231
1228,91344,"11160 Montgomery Ave, Granada Hills, CA 91344",795000,1772
1229,91344,"17249 Orozco St, Granada Hills, CA 91344",785000,2506
1230,91344,"15772 Midwood Dr UNIT 1, Los Angeles, CA 91344",519900,1733
1232,91344,"18177 Knollhill, Granada Hills, CA 91344",1950000,3757
1235,91350,"19371 Sidani Ln, Saugus, CA 91350",630000,2380
1237,91350,"19748 Byrne Pl, Saugus, CA 91350",789900,3058
1242,91350,"19123 Graham Ln, Santa Clarita, CA 91350",729950,2636
1243,91350,"28033 Eddie Ln, Santa Clarita, CA 91350",577500,2415
1244,91350,"28381 Santa Rosa Ln, Santa Clarita, CA 91350",419900,1404
1246,91350,"27468 Catala Ave, Santa Clarita, CA 91350",495700,1456
1247,91350,"19551 Laroda Ln, Santa Clarita, CA 91350",430000,1440
1248,91350,"20516 Suzie Ln, Santa Clarita, CA 91350",645000,2702
1249,91350,"19826 Christopher Ln, Santa Clarita, CA 91350",604239,2362
1250,91350,"21977 Propello Dr, Santa Clarita, CA 91350",515000,1719
1251,91350,"19034 Sark Pl, Santa Clarita, CA",859995,2993
1252,91350,"22613 Los Rogues Dr, Santa Clarita, CA 91350",557500,1174
1253,91350,"21513 Rosedell Dr, Santa Clarita, CA 91350",519000,1600
1254,91350,"22424 Barbacoa Dr, Santa Clarita, CA 91350",620000,2175
1255,91350,"28137 Stonington Ln, Santa Clarita, CA 91350",599000,1924
1256,91350,"19120 Lauren Ln, Santa Clarita, CA",784995,3125
1257,91350,"27660 Haskell Canyon Rd UNIT G, Santa Clarita, CA 91350",310000,939
1258,91350,"22056 Alamogordo Rd, Santa Clarita, CA 91350",569900,1188
1259,91350,"27260 Pierce Ln, Santa Clarita, CA 91350",615000,2563
1260,91350,"20504 Sycamore Ct, Santa Clarita, CA 91350",618092,2431
1261,91350,"18244 Nimbus Way, Santa Clarita, CA",699900,2359
1262,91350,"28014 Newfield Ct, Santa Clarita, CA 91350",550000,1927
1263,91350,"27508 Pinecrest Ct, Santa Clarita, CA 91350",539999,1895
1264,91350,"27643 Susan Beth Way UNIT D, Santa Clarita, CA 91350",319500,939
1265,91350,"20751 Plum Canyon Rd UNIT 3, Saugus, CA 91350",292000,834
1266,91350,"20751 Plum Canyon Rd # 3, Santa Clarita, CA 91350",292000,834
1267,91350,"27331 Tempest Pl, Santa Clarita, CA 91350",620000,2563
1268,91350,"19706 Mathilde Ln, Saugus, CA 91350",743787,3518
1270,91350,"22867 Acoustic Dr, Saugus, CA",434990,1355
1272,91350,"22124 Barrington Way, Santa Clarita, CA 91350",579000,2624
1273,91350,"18316 Cachet Way Santa Clarita Ca # 91350, Santa Clarita, CA",719900,2798
1274,91352,"8721 Glenoaks Blvd, Sun Valley, CA 91352",599900,1402
1275,91352,"11113 Cantara St, Sun Valley, CA 91352",657000,2259
1276,91352,"7431 Satsuma Ave, Sun Valley, CA 91352",599950,1319
1277,91352,"10820 Penrose St, Sun Valley, CA 91352",499000,1241
1279,91352,"11047 Cantara St, Sun Valley, CA 91352",649000,1253
1280,91352,"8641 Glenoaks Blvd UNIT 225, Los Angeles, CA 91352",354900,806
1281,91352,"11117 Fleetwood St, Sun Valley, CA 91352",675000,1390
1282,91352,"12013 Neenach St, Sun Valley, CA 91352",849990,2040
1283,91352,"11225 Allegheny St, Sun Valley, CA 91352",595117,1176
1284,91352,"7853 Sancola Ave, Sun Valley, CA 91352",799000,2716
1285,91352,"11836 Rialto St, Sun Valley, CA 91352",639000,1412
1286,91352,"12317 Roscoe Blvd, Sun Valley, CA 91352",529000,1038
1287,91352,"10145 La Tuna Canyon Rd, Sun Valley, CA 91352",749900,1789
1288,91352,"10721 Crockett St, Sun Valley, CA 91352",769000,3258
1289,91352,"8641 Glenoaks Blvd UNIT 210, Los Angeles, CA 91352",348888,825
1290,91352,"9501 Clybourn Ave, Sun Valley, CA 91352",1450000,3900
1292,91352,"10707 New Haven St UNIT 8, Los Angeles, CA 91352",235000,900
1293,91352,"10657 Sherman Way, Sun Valley, CA 91352",489900,962
1295,91352,"8517 Omelveny Ave, Sun Valley, CA 91352",639999,1366
1298,91352,"10950 Saticoy St UNIT 30, Los Angeles, CA 91352",400000,1207
1300,91352,"8619 Bluffdale Dr, Sun Valley, CA 91352",819900,2186
1301,91352,"7321 Satsuma Ave, Sun Valley, CA 91352",615000,1550
1302,91352,"10064 Bromont Ave, Sun Valley, CA 91352",699000,1413
1303,91352,"10141 Elkwood St, Sun Valley, CA 91352",699000,1169
1304,91352,"9936 Roscoe Blvd, Sun Valley, CA 91352",710000,1344
1305,91352,"9325 Sunland Park Dr APT 49, Los Angeles, CA 91352",429900,1056
1306,91352,"7433 Craner Ave, Sun Valley, CA 91352",552606,1242
1311,91352,"11917 Pendleton St, Sun Valley, CA 91352",639000,1000
1314,91351,"19015 Felbridge St, Santa Clarita, CA 91351",460000,1080
1315,91351,"28119 Wildwind Rd, Santa Clarita, CA 91351",549000,1900
1316,91351,"27907 Vista View Dr, Canyon Country, CA 91351",215000,1845
1321,91351,"28144 Langside Ave, Santa Clarita, CA 91351",560000,1665
1322,91351,"18209 Sierra Hwy UNIT 79, Santa Clarita, CA 91351",270000,795
1323,91351,"19114 Wellhaven St, Santa Clarita, CA 91351",464900,1144
1324,91351,"27311 Altamere Ave, Santa Clarita, CA 91351",525000,1319
1325,91351,"20329 Rue Crevier UNIT 547, Santa Clarita, CA 91351",363400,964
1326,91351,"19926 Terri Dr, Santa Clarita, CA 91351",550000,1676
1327,91351,"20401 Soledad Canyon Rd SPC 316, Canyon Country, CA 91351",65500,960
1329,91351,"20401 Soledad Canyon Rd SPC 529, Canyon Country, CA 91351",125000,1400
1331,91351,"16408 Sierra Hwy SPC 10, Canyon Country, CA 91351",61500,880
1332,91351,"21220 Willow Weed Way # 0, Canyon Country, CA 91351",159900,1800
1333,91351,"19138 W Lauren Ln, Santa Clarita, CA",1399995,3538
1334,91351,"18716 Nathan Hill Dr, Santa Clarita, CA 91351",565000,2214
1335,91351,"18716 Nathan Hill Dr, Canyon Country, CA 91351",565000,2214
1336,91351,"19699 May Way, Santa Clarita, CA 91351",668900,2243
1337,91351,"20090 Crestview Dr, Santa Clarita, CA 91351",172900,1482
1338,91351,"20043 Crestview Dr, Santa Clarita, CA 91351",199000,1715
1339,91351,"20108 Delight St, Santa Clarita, CA 91351",549000,1440
1340,91351,"27230 Langside Ave, Santa Clarita, CA 91351",619900,2184
1341,91351,"26500 Snowbird Pl, Canyon Country, CA 91351",639990,2103
1342,91351,"16628 Bermejo St, Canyon Country, CA 91351",739000,2173
1343,91351,"27361 Sierra Hwy SPC 21, Canyon Country, CA 91351",214500,1755
1344,91351,"20401 Soledad Canyon Rd, Canyon Country, CA 91351",96950,1400
1345,91351,"27361 Sierra Hwy SPC 84, Canyon Country, CA 91351",125000,1222
1347,91351,"20401 Soledad Canyon Rd SPC 534, Canyon Country, CA 91351",96950,1404
1348,91351,"18540 Soledad Canyon Rd SPC 31, Canyon Country, CA 91351",48000,960
1352,91351,"19665 Lonerock St, Santa Clarita, CA 91351",610000,1889
1353,91351,"27651 Sienna Ridge Row, Canyon Country, CA 91351",539000,1960
1355,91354,"27072 Jarana Ct, Santa Clarita, CA 91354",625000,1529
1356,91354,"27047 Las Mananitas Dr, Santa Clarita, CA 91354",520000,1306
1361,91354,"27040 Rio Prado Dr, Santa Clarita, CA 91354",499000,1307
1362,91354,"29208 Avenida Avila, Valencia, CA 91354",899000,3685
1364,91354,"29264 Alamo Way, Valencia, CA 91354",475000,1809
1366,91354,"23019 Cheyenne Dr, Valencia, CA 91354",469999,1025
1367,91354,"24156 Jacaranda Ln, Valencia, CA 91354",470000,1420
1368,91354,"22940 Calvello Dr, Santa Clarita, CA 91354",546367,1263
1369,91354,"27827 Crown Court Cir # 55, Valencia, CA 91354",438888,910
1370,91354,"27442 Cherry Creek Dr, Santa Clarita, CA 91354",549000,1245
1371,91354,"28758 Iron Village Dr, Santa Clarita, CA 91354",785000,2942
1372,91354,"27563 Weeping Willow Dr, Valencia, CA 91354",654900,2366
1373,91354,"28001 Memory Ln, Valencia, CA 91354",600000,1671
1374,91354,"27403 Coldwater Dr, Valencia, CA 91354",570000,2156
1375,91354,"24522 Montevista Cir, Valencia, CA 91354",549500,1694
1376,91354,"29041 Sterling Ln, Valencia, CA 91354",799000,3011
1377,91354,"23715 Greystone Ct, Valencia, CA 91354",649000,1713
1378,91354,"23824 Toscana Dr, Valencia, CA 91354",449900,1390
1379,91354,"27470 Hillcrest Pl, Santa Clarita, CA 91354",790000,2471
1380,91354,"27080 Rio Pecos Dr, Valencia, CA 91354",459900,1307
1382,91354,"27080 Rio Pecos Dr, Santa Clarita, CA 91354",459900,1307
1384,91354,"29349 Via Milagro, Santa Clarita, CA 91354",769900,3427
1386,91354,"23894 Toscana Dr, Valencia, CA 91354",444000,1390
1389,91354,"28459 Herrera St, Valencia, CA 91354",395000,1440
1392,91354,"28812 Calle De La Paz Dr, Valencia, CA 91354",463900,1390
1393,91354,"28073 River Trail Ln, Santa Clarita, CA 91354",669966,2287
1394,91356,"18730 Hatteras St UNIT 40, Los Angeles, CA 91356",628000,2375
1395,91356,"5165 Avenida Oriente, Tarzana, CA 91356",1400000,2388
1396,91356,"18256 Valley Vista Blvd, Tarzana, CA 91356",699000,826
1397,91356,"18134 Killion St UNIT 3, Los Angeles, CA 91356",490500,1485
1398,91356,"5925 Topeka Dr, Tarzana, CA 91356",1195000,2636
1399,91356,"5266 Vanalden Ave, Tarzana, CA 91356",2999999,6093
1400,91356,"18747 Hatteras St UNIT 10, Los Angeles, CA 91356",485000,1465
1401,91356,"5454 Aura Ave, Tarzana, CA 91356",200000000,1896
1402,91356,"4233 Ellenita Ave, Tarzana, CA 91356",1599000,2977
1403,91356,"5514 Sylvia Ave, Tarzana, CA 91356",1499999,4273
1404,91356,"4940 Brewster Dr, Tarzana, CA 91356",3899000,6400
1405,91356,"5471 Lindley Ave, Tarzana, CA 91356",509000,1477
1406,91356,"5529 Vanalden Ave, Tarzana, CA 91356",2100000,4547
1407,91356,"5207 Nestle Ave, Tarzana, CA 91356",1295000,2455
1408,91356,"18200 Karen Dr, Tarzana, CA 91356",2195000,3300
1409,91356,"4514 Ellenita Ave, Tarzana, CA 91356",2699999,4382
1410,91356,"5436 Geyser Ave, Tarzana, CA 91356",1149900,1764
1411,91356,"18706 Collins St, Tarzana, CA 91356",649000,1350
1412,91356,"18375 Collins St, Tarzana, CA 91356",18000000,44427
1413,91356,"4265 Aleman Dr, Tarzana, CA 91356",1245000,2977
1414,91356,"18640 Collins St APT 110, Los Angeles, CA 91356",349943,945
1415,91356,"19101 Sprague St, Tarzana, CA 91356",1249000,2400
1416,91356,"18620 Hatteras St UNIT 203, Los Angeles, CA 91356",279950,910
1417,91356,"4466 Vanalden Ave, Tarzana, CA 91356",2295000,4650
1418,91356,"18651 Wells Dr, Tarzana, CA",3699000,6170
1419,91356,"18350 Hatteras St APT 119, Tarzana, CA 91356",339000,830
1420,91356,"4917 Tarzana Woods Dr, Tarzana, CA 91356",1295000,3149
1421,91356,"18730 Hatteras St UNIT 5, Los Angeles, CA 91356",679000,2418
1423,91356,"4526 Azalia Dr, Tarzana, CA 91356",1598000,3843
1424,91356,"5835 Topeka Dr, Tarzana, CA 91356",1300000,2700
1426,91356,"19237 Charles St, Tarzana, CA 91356",2400000,5170
1428,91356,"5401 Donna Ave, Tarzana, CA",4125000,6900
1429,91356,"4930 Palomar Dr, Tarzana, CA 91356",1500000,4006
1432,91356,"4553 Reseda Blvd, Tarzana, CA 91356",1999999,4512
1433,91356,"19567 Oxnard St, Tarzana, CA 91356",1899500,4261
1434,91355,"26917 Augusta Pl, Santa Clarita, CA 91355",899000,3758
1435,91355,"26833 Augusta Pl, Santa Clarita, CA 91355",799000,2972
1436,91355,"24064 Blacker House Ct, Santa Clarita, CA 91355",550000,1259
1437,91355,"27013 Waterside Ct, Santa Clarita, CA 91355",1025000,3010
1438,91355,"23835 Del Monte Dr UNIT 105, Santa Clarita, CA 91355",379900,910
1439,91355,"23904 Lakeside Rd, Valencia, CA 91355",750000,3317
1440,91355,"25739 Rancho Adobe Rd, Santa Clarita, CA 91355",530000,1530
1441,91355,"23205 Faisan Ct, Santa Clarita, CA 91355",425000,1128
1442,91355,"25676 Whispering Trees Way, Santa Clarita, CA 91355",649000,2246
1443,91355,"23625 Del Monte Dr UNIT 320, Santa Clarita, CA 91355",370000,910
1444,91355,"25648 Alicante Dr, Santa Clarita, CA 91355",489000,864
1445,91355,"25300 Via Brasa, Santa Clarita, CA 91355",632900,1817
1446,91355,"24535 Town Center Dr, Valencia, CA 91355",350000,740
1447,91355,"23625 Del Monte Dr, Valencia, CA 91355",389950,710
1448,91355,"24545 Town Center Dr APT 5307, Santa Clarita, CA 91355",510000,1440
1449,91355,"23921 Del Monte Dr UNIT 36, Santa Clarita, CA 91355",325000,880
1450,91355,"23967 Arroyo Park Dr UNIT 88, Santa Clarita, CA 91355",435000,1154
1451,91355,"24518 Nicklaus Dr UNIT O1, Santa Clarita, CA 91355",264950,722
1452,91355,"26306 Ivrea Pl, Santa Clarita, CA 91355",715000,1678
1453,91355,"25995 Pueblo Dr, Santa Clarita, CA 91355",498894,1128
1454,91355,"26512 Emerald Dove Dr, Santa Clarita, CA 91355",849000,2545
1455,91355,"25314 Via Palacio, Santa Clarita, CA 91355",499000,2043
1456,91355,"24154 View Pointe Ln, Santa Clarita, CA 91355",698500,2080
1457,91355,"25410 Avenida Cappela, Santa Clarita, CA 91355",649000,2336
1458,91355,"25730 Player Dr UNIT S7, Santa Clarita, CA 91355",399730,1296
1459,91355,"23609 Del Monte Dr UNIT 302, Santa Clarita, CA 91355",374000,910
1460,91355,"25849 Mcbean Pkwy UNIT 30, Santa Clarita, CA 91355",349999,786
1461,91355,"27014 Monterey Ave, Santa Clarita, CA 91355",879000,2308
1462,91355,"24233 Nottingham Ct, Santa Clarita, CA 91355",1100000,3023
1463,91355,"24705 Napa Ct, Santa Clarita, CA 91355",1298000,3464
1464,91355,"24361 Mornington Dr, Santa Clarita, CA 91355",1250000,4002
1465,91355,"24696 Golfview Dr, Santa Clarita, CA 91355",434999,1217
1466,91355,"24432 Vista Ridge Dr, Santa Clarita, CA 91355",719900,2288
1467,91355,"25716 Player Dr UNIT T9, Santa Clarita, CA 91355",347500,1041
1468,91355,"24705 Garland Dr, Santa Clarita, CA 91355",985000,3152
1469,91355,"26056 Berault Ct, Santa Clarita, CA 91355",699999,1960
1470,91355,"26117 Mcbean Pkwy UNIT 8, Santa Clarita, CA 91355",449999,1154
1471,91355,"24385 Mira Vista St, Valencia, CA 91355",769000,2859
1473,91355,"23901 Windward Ln, Valencia, CA 91355",864000,3255
